spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,solving_time_feature1_2_7_10286,solving_time_feature8_2_7_10286,solving_time_amazon_micro_2_7_10286
1,1,1,1,1,1,1,0,0,0,0,0,1,0,5.005,5.01,5.035
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.01,0,0.08
1,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5.01,5.015
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.055,0.025,0.29
1,1,0,0,0,0,0,1,0,0,0,0,1,0,5,5.015,5.02
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.01,0,0.08
1,0,1,0,0,0,0,1,0,0,0,0,1,0,5.01,5.02,5.025
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0.015,0,0.065
1,1,1,0,0,0,0,1,0,0,0,0,1,0,4.985,2.105,5.02
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.02,0.005,0.11
1,0,0,1,0,0,0,1,0,0,0,0,1,0,5.03,5.02,5.02
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0.025,0.01,0.13
1,1,0,1,0,0,0,1,0,0,0,0,1,0,5.02,5.02,5.02
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0.02,0.01,0.12
1,0,1,1,0,0,0,1,0,0,0,0,1,0,5.03,5.02,5.015
0,1,1,1,0,0,0,1,0,0,0,0,1,0,0.025,0.01,0.145
1,1,1,1,0,0,0,1,0,0,0,0,1,0,5.02,5.02,5.015
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.155,0.065,0.795
1,0,0,0,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.015
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0.055,0.02,0.29
1,1,0,0,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.015
0,0,1,0,1,0,0,1,0,0,0,0,1,0,0.145,0.07,0.765
1,0,1,0,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.04
0,1,1,0,1,0,0,1,0,0,0,0,1,0,0.055,0.02,0.25
1,1,1,0,1,0,0,1,0,0,0,0,1,0,5.02,5.01,5.015
0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.15,0.065,0.75
1,0,0,1,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.02
0,1,0,1,1,0,0,1,0,0,0,0,1,0,0.05,0.02,0.285
1,1,0,1,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.025
0,0,1,1,1,0,0,1,0,0,0,0,1,0,0.15,0.07,0.735
1,0,1,1,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.02
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0.05,0.02,0.3
1,1,1,1,1,0,0,1,0,0,0,0,1,0,5.01,5.01,5.02
0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.04,0.01,0.2
1,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5.005,5.015
0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.07,0.03,0.34
1,1,0,0,0,1,0,1,0,0,0,0,1,0,5.01,5.01,5.03
0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.04,0.02,0.2
1,0,1,0,0,1,0,1,0,0,0,0,1,0,5,5,5.015
0,1,1,0,0,1,0,1,0,0,0,0,1,0,0.07,0.03,0.36
1,1,1,0,0,1,0,1,0,0,0,0,1,0,5.005,5.005,5.035
0,0,0,1,0,1,0,1,0,0,0,0,1,0,0.04,0.015,0.18
1,0,0,1,0,1,0,1,0,0,0,0,1,0,5,5,5.015
0,1,0,1,0,1,0,1,0,0,0,0,1,0,0.075,0.035,0.39
1,1,0,1,0,1,0,1,0,0,0,0,1,0,5,5,5.01
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0.04,0.01,0.215
1,0,1,1,0,1,0,1,0,0,0,0,1,0,5.005,5,5.01
0,1,1,1,0,1,0,1,0,0,0,0,1,0,0.075,0.035,0.39
1,1,1,1,0,1,0,1,0,0,0,0,1,0,5.01,5,5.02
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0.035,0.02,0.18
1,0,0,0,1,1,0,1,0,0,0,0,1,0,5.005,5.01,5.02
0,1,0,0,1,1,0,1,0,0,0,0,1,0,0.1,0.045,0.515
1,1,0,0,1,1,0,1,0,0,0,0,1,0,5.005,5.01,5.015
0,0,1,0,1,1,0,1,0,0,0,0,1,0,0.04,0.015,0.19
1,0,1,0,1,1,0,1,0,0,0,0,1,0,5.01,5.005,5.005
0,1,1,0,1,1,0,1,0,0,0,0,1,0,0.11,0.045,0.505
1,1,1,0,1,1,0,1,0,0,0,0,1,0,5.01,5.01,5.02
0,0,0,1,1,1,0,1,0,0,0,0,1,0,0.04,0.015,0.19
1,0,0,1,1,1,0,1,0,0,0,0,1,0,5.01,5.01,5.015
0,1,0,1,1,1,0,1,0,0,0,0,1,0,0.105,0.04,0.51
1,1,0,1,1,1,0,1,0,0,0,0,1,0,5.01,5.005,5.02
0,0,1,1,1,1,0,1,0,0,0,0,1,0,0.04,0.015,0.19
1,0,1,1,1,1,0,1,0,0,0,0,1,0,5.01,5.01,5.005
0,1,1,1,1,1,0,1,0,0,0,0,1,0,0.105,0.04,0.51
1,1,1,1,1,1,0,1,0,0,0,0,1,0,5.005,5.01,5.015
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0.04,0.01,0.22
1,0,0,0,0,0,1,1,0,0,0,0,1,0,5,5,5.05
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0.06,0.025,0.32
1,1,0,0,0,0,1,1,0,0,0,0,1,0,5.01,4.18,5.03
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0.025,0.005,0.16
1,0,1,0,0,0,1,1,0,0,0,0,1,0,0.54,0.225,2.58
0,1,1,0,0,0,1,1,0,0,0,0,1,0,0.1,0.04,0.515
1,1,1,0,0,0,1,1,0,0,0,0,1,0,5.01,5.01,5.015
0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.03,0.01,0.15
1,0,0,1,0,0,1,1,0,0,0,0,1,0,5.04,5.02,5.025
0,1,0,1,0,0,1,1,0,0,0,0,1,0,0.03,0.01,0.17
1,1,0,1,0,0,1,1,0,0,0,0,1,0,5.03,5.04,5.035
0,0,1,1,0,0,1,1,0,0,0,0,1,0,0.035,0.015,0.18
1,0,1,1,0,0,1,1,0,0,0,0,1,0,5.03,5.02,5.015
0,1,1,1,0,0,1,1,0,0,0,0,1,0,0.015,0.01,0.14
1,1,1,1,0,0,1,1,0,0,0,0,1,0,5.03,5.02,5.02
0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.1,0.05,0.565
1,0,0,0,1,0,1,1,0,0,0,0,1,0,5.01,5.01,5.01
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0.125,0.055,0.625
1,1,0,0,1,0,1,1,0,0,0,0,1,0,5.01,5.01,5.02
0,0,1,0,1,0,1,1,0,0,0,0,1,0,0.04,0.015,0.185
1,0,1,0,1,0,1,1,0,0,0,0,1,0,5.01,5.01,5.025
0,1,1,0,1,0,1,1,0,0,0,0,1,0,0.115,0.05,0.57
1,1,1,0,1,0,1,1,0,0,0,0,1,0,5.015,5.01,5.015
0,0,0,1,1,0,1,1,0,0,0,0,1,0,0.015,0,0.105
1,0,0,1,1,0,1,1,0,0,0,0,1,0,5.01,4.86,5.025
0,1,0,1,1,0,1,1,0,0,0,0,1,0,0.02,0.01,0.15
1,1,0,1,1,0,1,1,0,0,0,0,1,0,3.555,1.52,5.02
0,0,1,1,1,0,1,1,0,0,0,0,1,0,0.02,0,0.1
1,0,1,1,1,0,1,1,0,0,0,0,1,0,5.015,5.01,5.02
0,1,1,1,1,0,1,1,0,0,0,0,1,0,0.07,0.025,0.29
1,1,1,1,1,0,1,1,0,0,0,0,1,0,5.015,5.01,5.015
0,0,0,0,0,1,1,1,0,0,0,0,1,0,0.04,0.015,0.185
1,0,0,0,0,1,1,1,0,0,0,0,1,0,5.01,5.005,5.025
0,1,0,0,0,1,1,1,0,0,0,0,1,0,0.08,0.03,0.39
1,1,0,0,0,1,1,1,0,0,0,0,1,0,5.005,5.01,5.03
0,0,1,0,0,1,1,1,0,0,0,0,1,0,0.04,0.02,0.19
1,0,1,0,0,1,1,1,0,0,0,0,1,0,5.005,5,5.03
0,1,1,0,0,1,1,1,0,0,0,0,1,0,0.09,0.04,0.42
1,1,1,0,0,1,1,1,0,0,0,0,1,0,5,5.01,5.01
0,0,0,1,0,1,1,1,0,0,0,0,1,0,0.035,0.015,0.22
1,0,0,1,0,1,1,1,0,0,0,0,1,0,5.01,5,5.025
0,1,0,1,0,1,1,1,0,0,0,0,1,0,0.065,0.025,0.34
1,1,0,1,0,1,1,1,0,0,0,0,1,0,5.01,5,5.03
0,0,1,1,0,1,1,1,0,0,0,0,1,0,0.04,0.02,0.2
1,0,1,1,0,1,1,1,0,0,0,0,1,0,5,5.01,5.02
0,1,1,1,0,1,1,1,0,0,0,0,1,0,0.065,0.03,0.36
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0.925,0.38,4.195
0,0,0,0,1,1,1,1,0,0,0,0,1,0,0.04,0.02,0.19
1,0,0,0,1,1,1,1,0,0,0,0,1,0,5.005,5.01,5.015
0,1,0,0,1,1,1,1,0,0,0,0,1,0,0.095,0.04,0.465
1,1,0,0,1,1,1,1,0,0,0,0,1,0,5.01,5.01,5.02
0,0,1,0,1,1,1,1,0,0,0,0,1,0,0.04,0.02,0.21
1,0,1,0,1,1,1,1,0,0,0,0,1,0,5,5.01,5.025
0,1,1,0,1,1,1,1,0,0,0,0,1,0,0.08,0.03,0.37
1,1,1,0,1,1,1,1,0,0,0,0,1,0,5,5.01,5.03
0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.04,0.02,0.19
1,0,0,1,1,1,1,1,0,0,0,0,1,0,5.005,5.01,5.015
0,1,0,1,1,1,1,1,0,0,0,0,1,0,0.08,0.035,0.425
1,1,0,1,1,1,1,1,0,0,0,0,1,0,5.005,5.01,5.025
0,0,1,1,1,1,1,1,0,0,0,0,1,0,0.04,0.02,0.19
1,0,1,1,1,1,1,1,0,0,0,0,1,0,5.005,5.005,5.015
0,1,1,1,1,1,1,1,0,0,0,0,1,0,0.065,0.03,0.36
1,1,1,1,1,1,1,1,0,0,0,0,1,0,5.01,5.01,5.01
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.01,0,0.065
1,0,0,0,0,0,0,0,1,0,0,0,1,0,5,5.01,5.005
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.06,0.025,0.31
1,1,0,0,0,0,0,0,1,0,0,0,1,0,5,5.01,5.025
0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.01,0,0.05
1,0,1,0,0,0,0,0,1,0,0,0,1,0,5.01,5.02,5.01
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0.02,0,0.07
1,1,1,0,0,0,0,0,1,0,0,0,1,0,5,2.105,5.02
0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.02,0.01,0.13
1,0,0,1,0,0,0,0,1,0,0,0,1,0,5.025,5.02,5.025
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0.025,0.01,0.16
1,1,0,1,0,0,0,0,1,0,0,0,1,0,5.03,5.02,5.035
0,0,1,1,0,0,0,0,1,0,0,0,1,0,0.015,0.01,0.145
1,0,1,1,0,0,0,0,1,0,0,0,1,0,5.03,5.02,5.025
0,1,1,1,0,0,0,0,1,0,0,0,1,0,0.02,0.01,0.115
1,1,1,1,0,0,0,0,1,0,0,0,1,0,5.02,5.02,5.055
0,0,0,0,1,0,0,0,1,0,0,0,1,0,0.15,0.07,0.77
1,0,0,0,1,0,0,0,1,0,0,0,1,0,5.01,5.01,5.02
0,1,0,0,1,0,0,0,1,0,0,0,1,0,0.06,0.02,0.24
1,1,0,0,1,0,0,0,1,0,0,0,1,0,5.015,5.01,5.01
0,0,1,0,1,0,0,0,1,0,0,0,1,0,0.155,0.07,0.78
1,0,1,0,1,0,0,0,1,0,0,0,1,0,5.01,5.01,5.015
0,1,1,0,1,0,0,0,1,0,0,0,1,0,0.055,0.02,0.28
1,1,1,0,1,0,0,0,1,0,0,0,1,0,5.01,5.01,5.01
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.155,0.07,0.765
1,0,0,1,1,0,0,0,1,0,0,0,1,0,5.01,5.01,5.02
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0.05,0.02,0.26
1,1,0,1,1,0,0,0,1,0,0,0,1,0,5.01,5.01,5.03
0,0,1,1,1,0,0,0,1,0,0,0,1,0,0.15,0.07,0.76
1,0,1,1,1,0,0,0,1,0,0,0,1,0,5.015,5.01,5.025
0,1,1,1,1,0,0,0,1,0,0,0,1,0,0.055,0.015,0.27
1,1,1,1,1,0,0,0,1,0,0,0,1,0,5.01,5.01,5.015
0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.04,0.02,0.18
1,0,0,0,0,1,0,0,1,0,0,0,1,0,5,5,5.025
0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.065,0.025,0.32
1,1,0,0,0,1,0,0,1,0,0,0,1,0,5.005,5.01,5.025
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0.04,0.02,0.2
1,0,1,0,0,1,0,0,1,0,0,0,1,0,5,5.005,5.02
0,1,1,0,0,1,0,0,1,0,0,0,1,0,0.065,0.02,0.33
1,1,1,0,0,1,0,0,1,0,0,0,1,0,5,5.01,5.04
0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.04,0.02,0.185
1,0,0,1,0,1,0,0,1,0,0,0,1,0,5,5,5.015
0,1,0,1,0,1,0,0,1,0,0,0,1,0,0.075,0.04,0.38
1,1,0,1,0,1,0,0,1,0,0,0,1,0,5.01,5,5.015
0,0,1,1,0,1,0,0,1,0,0,0,1,0,0.04,0.02,0.19
1,0,1,1,0,1,0,0,1,0,0,0,1,0,5,5.005,5.02
0,1,1,1,0,1,0,0,1,0,0,0,1,0,0.075,0.04,0.35
1,1,1,1,0,1,0,0,1,0,0,0,1,0,5.01,5,5.025
0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.03,0.02,0.19
1,0,0,0,1,1,0,0,1,0,0,0,1,0,5.01,5.01,5.02
0,1,0,0,1,1,0,0,1,0,0,0,1,0,0.105,0.045,0.525
1,1,0,0,1,1,0,0,1,0,0,0,1,0,5.005,5.01,5.005
0,0,1,0,1,1,0,0,1,0,0,0,1,0,0.04,0.015,0.2
1,0,1,0,1,1,0,0,1,0,0,0,1,0,5.005,5.01,5.045
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0.1,0.045,0.52
1,1,1,0,1,1,0,0,1,0,0,0,1,0,5.01,5.01,5.015
0,0,0,1,1,1,0,0,1,0,0,0,1,0,0.035,0.02,0.19
1,0,0,1,1,1,0,0,1,0,0,0,1,0,5.01,5.01,5
0,1,0,1,1,1,0,0,1,0,0,0,1,0,0.11,0.045,0.5
1,1,0,1,1,1,0,0,1,0,0,0,1,0,5.005,5.01,5.02
0,0,1,1,1,1,0,0,1,0,0,0,1,0,0.04,0.015,0.195
1,0,1,1,1,1,0,0,1,0,0,0,1,0,5.01,5.01,5.015
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0.1,0.04,0.51
1,1,1,1,1,1,0,0,1,0,0,0,1,0,5.01,5.005,5.03
0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.04,0.015,0.19
1,0,0,0,0,0,1,0,1,0,0,0,1,0,5,5,5.015
0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.06,0.025,0.26
1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.01,4.14,5.03
0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.03,0.01,0.165
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0.525,0.24,2.45
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0.1,0.04,0.5
1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.01,5.01,5.03
0,0,0,1,0,0,1,0,1,0,0,0,1,0,0.03,0.01,0.125
1,0,0,1,0,0,1,0,1,0,0,0,1,0,5.04,5.02,5.04
0,1,0,1,0,0,1,0,1,0,0,0,1,0,0.025,0.01,0.135
1,1,0,1,0,0,1,0,1,0,0,0,1,0,5.025,5.04,5.03
0,0,1,1,0,0,1,0,1,0,0,0,1,0,0.04,0.02,0.145
1,0,1,1,0,0,1,0,1,0,0,0,1,0,5.02,5.02,5.035
0,1,1,1,0,0,1,0,1,0,0,0,1,0,0.02,0.01,0.075
1,1,1,1,0,0,1,0,1,0,0,0,1,0,5.03,5.02,5.03
0,0,0,0,1,0,1,0,1,0,0,0,1,0,0.105,0.05,0.42
1,0,0,0,1,0,1,0,1,0,0,0,1,0,5.01,5.01,5.035
0,1,0,0,1,0,1,0,1,0,0,0,1,0,0.125,0.06,0.475
1,1,0,0,1,0,1,0,1,0,0,0,1,0,5.015,5.01,5.01
0,0,1,0,1,0,1,0,1,0,0,0,1,0,0.04,0.02,0.19
1,0,1,0,1,0,1,0,1,0,0,0,1,0,5.01,5.01,5.015
0,1,1,0,1,0,1,0,1,0,0,0,1,0,0.11,0.05,0.45
1,1,1,0,1,0,1,0,1,0,0,0,1,0,5.01,5.01,5.03
0,0,0,1,1,0,1,0,1,0,0,0,1,0,0.015,0,0.07
1,0,0,1,1,0,1,0,1,0,0,0,1,0,5.01,4.85,5.01
0,1,0,1,1,0,1,0,1,0,0,0,1,0,0.025,0.01,0.115
1,1,0,1,1,0,1,0,1,0,0,0,1,0,3.525,1.49,5.005
0,0,1,1,1,0,1,0,1,0,0,0,1,0,0.02,0,0.06
1,0,1,1,1,0,1,0,1,0,0,0,1,0,5.01,5.01,5.01
0,1,1,1,1,0,1,0,1,0,0,0,1,0,0.07,0.025,0.275
1,1,1,1,1,0,1,0,1,0,0,0,1,0,5.02,5.01,5.02
0,0,0,0,0,1,1,0,1,0,0,0,1,0,0.04,0.015,0.17
1,0,0,0,0,1,1,0,1,0,0,0,1,0,5.01,5,5.01
0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.08,0.035,0.31
1,1,0,0,0,1,1,0,1,0,0,0,1,0,5.005,5.01,5.015
0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.04,0.02,0.16
1,0,1,0,0,1,1,0,1,0,0,0,1,0,5.01,5.01,5.025
0,1,1,0,0,1,1,0,1,0,0,0,1,0,0.09,0.04,0.36
1,1,1,0,0,1,1,0,1,0,0,0,1,0,5.005,5.01,5.015
0,0,0,1,0,1,1,0,1,0,0,0,1,0,0.04,0.015,0.16
1,0,0,1,0,1,1,0,1,0,0,0,1,0,5.01,5,5.03
0,1,0,1,0,1,1,0,1,0,0,0,1,0,0.06,0.025,0.24
1,1,0,1,0,1,1,0,1,0,0,0,1,0,5.01,5,5.015
0,0,1,1,0,1,1,0,1,0,0,0,1,0,0.04,0.015,0.175
1,0,1,1,0,1,1,0,1,0,0,0,1,0,5.005,5.01,5.015
0,1,1,1,0,1,1,0,1,0,0,0,1,0,0.07,0.03,0.285
1,1,1,1,0,1,1,0,1,0,0,0,1,0,0.915,0.405,3.49
0,0,0,0,1,1,1,0,1,0,0,0,1,0,0.04,0.015,0.165
1,0,0,0,1,1,1,0,1,0,0,0,1,0,5,5.01,5.02
0,1,0,0,1,1,1,0,1,0,0,0,1,0,0.095,0.04,0.38
1,1,0,0,1,1,1,0,1,0,0,0,1,0,5.01,5.01,5.02
0,0,1,0,1,1,1,0,1,0,0,0,1,0,0.04,0.02,0.165
1,0,1,0,1,1,1,0,1,0,0,0,1,0,5,5.01,5.01
0,1,1,0,1,1,1,0,1,0,0,0,1,0,0.07,0.03,0.305
1,1,1,0,1,1,1,0,1,0,0,0,1,0,5,5.01,5.03
0,0,0,1,1,1,1,0,1,0,0,0,1,0,0.04,0.02,0.15
1,0,0,1,1,1,1,0,1,0,0,0,1,0,5.01,5.01,5.02
0,1,0,1,1,1,1,0,1,0,0,0,1,0,0.085,0.04,0.315
1,1,0,1,1,1,1,0,1,0,0,0,1,0,5.005,5.01,5.025
0,0,1,1,1,1,1,0,1,0,0,0,1,0,0.04,0.01,0.17
1,0,1,1,1,1,1,0,1,0,0,0,1,0,5.005,5.01,5.02
0,1,1,1,1,1,1,0,1,0,0,0,1,0,0.07,0.03,0.36
1,1,1,1,1,1,1,0,1,0,0,0,1,0,5,5.01,5.015
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.01,0,0.08
1,0,0,0,0,0,0,1,1,0,0,0,1,0,5,5.01,5
0,1,0,0,0,0,0,1,1,0,0,0,1,0,0.06,0.025,0.32
1,1,0,0,0,0,0,1,1,0,0,0,1,0,5,5.01,5.03
0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.01,0,0.08
1,0,1,0,0,0,0,1,1,0,0,0,1,0,5.01,5.02,5
0,1,1,0,0,0,0,1,1,0,0,0,1,0,0.015,0,0.07
1,1,1,0,0,0,0,1,1,0,0,0,1,0,4.98,2.095,5.015
0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.02,0.005,0.11
1,0,0,1,0,0,0,1,1,0,0,0,1,0,5.025,5.02,5.035
0,1,0,1,0,0,0,1,1,0,0,0,1,0,0.02,0.01,0.16
1,1,0,1,0,0,0,1,1,0,0,0,1,0,5.03,5.02,5.015
0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.015,0.005,0.13
1,0,1,1,0,0,0,1,1,0,0,0,1,0,5.03,5.02,5.055
0,1,1,1,0,0,0,1,1,0,0,0,1,0,0.03,0.01,0.15
1,1,1,1,0,0,0,1,1,0,0,0,1,0,5.025,5.02,5.025
0,0,0,0,1,0,0,1,1,0,0,0,1,0,0.15,0.065,0.775
1,0,0,0,1,0,0,1,1,0,0,0,1,0,5.015,5.01,5.035
0,1,0,0,1,0,0,1,1,0,0,0,1,0,0.06,0.02,0.325
1,1,0,0,1,0,0,1,1,0,0,0,1,0,5.015,5.01,5.035
0,0,1,0,1,0,0,1,1,0,0,0,1,0,0.15,0.07,0.75
1,0,1,0,1,0,0,1,1,0,0,0,1,0,5.01,5.01,5.055
0,1,1,0,1,0,0,1,1,0,0,0,1,0,0.055,0.02,0.27
1,1,1,0,1,0,0,1,1,0,0,0,1,0,5.02,5.01,5.025
0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.15,0.07,0.79
1,0,0,1,1,0,0,1,1,0,0,0,1,0,5.01,5.01,5.025
0,1,0,1,1,0,0,1,1,0,0,0,1,0,0.055,0.02,0.27
1,1,0,1,1,0,0,1,1,0,0,0,1,0,5.01,5.01,5.02
0,0,1,1,1,0,0,1,1,0,0,0,1,0,0.155,0.07,0.77
1,0,1,1,1,0,0,1,1,0,0,0,1,0,5.015,5.01,5.025
0,1,1,1,1,0,0,1,1,0,0,0,1,0,0.06,0.02,0.28
1,1,1,1,1,0,0,1,1,0,0,0,1,0,5.02,5.01,5
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.04,0.02,0.16
1,0,0,0,0,1,0,1,1,0,0,0,1,0,5,5,5.02
0,1,0,0,0,1,0,1,1,0,0,0,1,0,0.055,0.025,0.36
1,1,0,0,0,1,0,1,1,0,0,0,1,0,5,5,5.01
0,0,1,0,0,1,0,1,1,0,0,0,1,0,0.04,0.02,0.18
1,0,1,0,0,1,0,1,1,0,0,0,1,0,5,5,5.01
0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.07,0.025,0.34
1,1,1,0,0,1,0,1,1,0,0,0,1,0,5,5.01,5
0,0,0,1,0,1,0,1,1,0,0,0,1,0,0.04,0.02,0.2
1,0,0,1,0,1,0,1,1,0,0,0,1,0,5.005,5,5.015
0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.08,0.035,0.4
1,1,0,1,0,1,0,1,1,0,0,0,1,0,5,5,5.02
0,0,1,1,0,1,0,1,1,0,0,0,1,0,0.04,0.02,0.2
1,0,1,1,0,1,0,1,1,0,0,0,1,0,5.005,5,5.035
0,1,1,1,0,1,0,1,1,0,0,0,1,0,0.07,0.035,0.39
1,1,1,1,0,1,0,1,1,0,0,0,1,0,5.005,5,5.025
0,0,0,0,1,1,0,1,1,0,0,0,1,0,0.04,0.02,0.19
1,0,0,0,1,1,0,1,1,0,0,0,1,0,5.01,5.01,5.015
0,1,0,0,1,1,0,1,1,0,0,0,1,0,0.1,0.04,0.48
1,1,0,0,1,1,0,1,1,0,0,0,1,0,5.005,5.005,5.01
0,0,1,0,1,1,0,1,1,0,0,0,1,0,0.04,0.02,0.2
1,0,1,0,1,1,0,1,1,0,0,0,1,0,5.01,5.01,5.015
0,1,1,0,1,1,0,1,1,0,0,0,1,0,0.105,0.045,0.495
1,1,1,0,1,1,0,1,1,0,0,0,1,0,5.01,5.01,5.01
0,0,0,1,1,1,0,1,1,0,0,0,1,0,0.04,0.02,0.2
1,0,0,1,1,1,0,1,1,0,0,0,1,0,5,5.01,5.02
0,1,0,1,1,1,0,1,1,0,0,0,1,0,0.105,0.045,0.505
1,1,0,1,1,1,0,1,1,0,0,0,1,0,5.005,5.01,5.025
0,0,1,1,1,1,0,1,1,0,0,0,1,0,0.035,0.02,0.19
1,0,1,1,1,1,0,1,1,0,0,0,1,0,5.005,5.01,5.015
0,1,1,1,1,1,0,1,1,0,0,0,1,0,0.105,0.045,0.52
1,1,1,1,1,1,0,1,1,0,0,0,1,0,5.005,5.005,5.035
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.04,0.015,0.19
1,0,0,0,0,0,1,1,1,0,0,0,1,0,5,5,5.01
0,1,0,0,0,0,1,1,1,0,0,0,1,0,0.06,0.03,0.29
1,1,0,0,0,0,1,1,1,0,0,0,1,0,5.01,4.06,5.025
0,0,1,0,0,0,1,1,1,0,0,0,1,0,0.03,0.01,0.15
1,0,1,0,0,0,1,1,1,0,0,0,1,0,0.525,0.23,2.485
0,1,1,0,0,0,1,1,1,0,0,0,1,0,0.09,0.04,0.51
1,1,1,0,0,0,1,1,1,0,0,0,1,0,5.01,5.01,5.015
0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.03,0.01,0.14
1,0,0,1,0,0,1,1,1,0,0,0,1,0,5.035,5.02,5.045
0,1,0,1,0,0,1,1,1,0,0,0,1,0,0.03,0.01,0.15
1,1,0,1,0,0,1,1,1,0,0,0,1,0,5.025,5.04,5.03
0,0,1,1,0,0,1,1,1,0,0,0,1,0,0.035,0.015,0.205
1,0,1,1,0,0,1,1,1,0,0,0,1,0,5.025,5.02,5.01
0,1,1,1,0,0,1,1,1,0,0,0,1,0,0.02,0.01,0.125
1,1,1,1,0,0,1,1,1,0,0,0,1,0,5.03,5.02,5.04
0,0,0,0,1,0,1,1,1,0,0,0,1,0,0.105,0.05,0.57
1,0,0,0,1,0,1,1,1,0,0,0,1,0,5.01,5.01,5.035
0,1,0,0,1,0,1,1,1,0,0,0,1,0,0.12,0.06,0.595
1,1,0,0,1,0,1,1,1,0,0,0,1,0,5.01,5.01,5.02
0,0,1,0,1,0,1,1,1,0,0,0,1,0,0.035,0.02,0.215
1,0,1,0,1,0,1,1,1,0,0,0,1,0,5.01,5.01,5.04
0,1,1,0,1,0,1,1,1,0,0,0,1,0,0.12,0.05,0.55
1,1,1,0,1,0,1,1,1,0,0,0,1,0,5.01,5.01,5.04
0,0,0,1,1,0,1,1,1,0,0,0,1,0,0.01,0,0.08
1,0,0,1,1,0,1,1,1,0,0,0,1,0,5.01,4.83,5.025
0,1,0,1,1,0,1,1,1,0,0,0,1,0,0.03,0.005,0.14
