0,1,2,3,4,5,6,7,8,9,10,11,task0,task1,task2
4,1,4,1000000,1,1,1,1000,512,10000,5,0,19.61666667,1.266666667,3.325
2,1,2,10,10,1,1,10,1024,100,5,29,1.258333333,1.775,5.9
4,10,2,1000000,1,0,1000,10,1024,100,5,0,395.4916667,171.4833333,704.7166667
4,10,4,10,1,1,1000,1000,1024,10000,2,29,10.98333333,233.6583333,703.0166667
4,1,4,10,1,0,1000,10,512,100,2,0,22.20833333,213.4583333,703.35
2,1,4,10,1,0,1,1000,512,10000,2,0,1.1,3.583333333,1.516666667
4,1,4,10,10,1,1000,1000,512,10000,5,29,1438.183333,4233.483333,14750.65833
2,1,2,10,10,1,1,1000,512,10000,2,0,1.133333333,1.816666667,5.375
2,1,4,1000000,10,1,1,10,1024,100,2,0,0,1.858333333,6.283333333
2,1,2,10,1,1,1000,1000,512,10000,2,0,16.45833333,103.9083333,273.7666667
2,1,4,10,10,1,1000,1000,512,10000,5,0,638.4916667,1743.841667,10852.38333
2,10,2,1000000,10,1,1000,1000,1024,10000,2,29,0,1397.958333,18608.34167
4,10,4,10,1,1,1,10,512,100,5,29,1.25,1.25,2.666666667
2,10,4,10,10,0,1000,10,1024,100,5,29,647.5833333,1900.758333,10513.83333
4,1,2,10,10,1,1000,10,512,100,2,29,502.4666667,3622.375,18706.25
2,10,2,10,10,1,1,10,1024,100,2,29,1.125,1.833333333,5.591666667
2,1,2,1000000,10,1,1,10,1024,100,2,29,0,1.825,5.333333333
2,10,2,10,10,1,1,1000,512,10000,5,0,1.358333333,2.266666667,5.633333333
2,1,4,10,1,1,1000,10,512,100,2,29,12.68333333,124.475,291.6666667
2,1,4,10,1,0,1000,1000,512,10000,2,29,13.33333333,110.7916667,301.5916667
4,1,2,10,1,0,1000,1000,1024,10000,5,0,95.99166667,200.6416667,746.9333333
2,1,4,10,10,0,1,1000,512,10000,5,29,1.341666667,1.841666667,5.483333333
4,10,4,10,1,1,1000,1000,512,10000,5,0,52.35,262.2,744.2833333
4,1,2,10,1,0,1000,1000,1024,10000,2,29,42.03333333,187.0083333,795.95
4,10,4,10,10,1,1,10,512,100,2,29,1.383333333,4.183333333,13.65
4,10,4,1000000,1,1,1000,10,512,100,2,29,264.9916667,234.875,765.0333333
2,10,4,1000000,10,1,1000,10,1024,100,2,0,0,1744.8,13648.05
2,1,2,1000000,10,1,1000,10,1024,100,5,0,0,1581.991667,16616.49167
4,10,2,10,1,1,1,1000,512,10000,2,29,1.133333333,1.266666667,3.025
4,10,4,1000000,1,1,1000,1000,1024,10000,5,0,6182.775,251.025,822.125
2,1,2,1000000,1,0,1000,10,512,100,2,0,1285.391667,99.3,285.6833333
2,10,2,10,1,1,1000,1000,1024,10000,2,29,20.11666667,110.6416667,255.4916667
2,10,2,1000000,1,1,1000,10,512,100,2,0,1101.883333,96.95833333,313.0166667
4,10,2,10,1,1,1,10,1024,100,5,0,1.266666667,1.275,2.9
2,1,2,10,1,0,1000,1000,512,10000,2,0,17.18333333,104.9416667,310.7666667
4,1,2,10,1,1,1000,1000,1024,10000,2,29,35.71666667,198.0833333,792.7416667
4,1,2,10,1,1,1,1000,512,10000,2,0,1.141666667,1.266666667,2.658333333
2,1,4,1000000,10,0,1,1000,512,10000,2,29,0,2.016666667,6.1
4,1,4,10,1,1,1,10,512,100,5,0,1.25,1.258333333,2.708333333
2,1,2,1000000,1,1,1,1000,512,10000,2,29,11.64166667,1.1,1.383333333
4,1,2,1000000,10,1,1,10,512,100,2,0,32.18333333,3.225,13.725
2,1,4,1000000,10,0,1000,1000,1024,10000,5,29,0,1889.691667,8540.433333
4,1,4,1000000,10,0,1000,10,1024,100,2,0,217.275,4980.6,19832.71667
4,10,2,1000000,1,1,1,10,1024,100,2,0,5.575,1.266666667,2.75
4,1,2,1000000,1,1,1,10,1024,100,2,29,5.241666667,1.266666667,2.858333333
2,10,4,10,10,1,1000,10,512,100,5,0,650.1083333,1878.016667,7820.308333
4,1,2,10,1,1,1,10,512,100,5,0,1.233333333,1.241666667,3.333333333
2,1,2,10,10,0,1000,10,1024,100,2,29,264.6666667,1513.483333,9799.866667
4,1,2,1000000,10,0,1,10,512,100,2,29,37.13333333,3.333333333,16.35833333
4,10,2,1000000,1,1,1,10,512,100,2,0,5.491666667,1.25,2.95
2,10,4,10,10,1,1,10,512,100,2,0,1.133333333,1.883333333,5.475
4,10,2,10,1,1,1,1000,512,10000,5,0,1.4,1.258333333,2.8
2,1,4,10,1,1,1,10,1024,100,2,29,1.1,1.133333333,1.483333333
4,10,4,1000000,10,1,1000,10,1024,100,2,29,53.04166667,5190.991667,17764.49167
2,10,2,1000000,10,1,1,10,512,100,5,0,0,1.775,5.408333333
4,10,2,1000000,1,1,1,1000,512,10000,2,29,5.641666667,1.25,2.95
4,1,4,10,10,1,1,10,1024,100,5,29,2.666666667,4.258333333,14.26666667
4,10,4,10,10,0,1000,1000,512,10000,2,29,701.3583333,5083.525,18653.06667
4,1,4,10,10,0,1,10,1024,100,2,0,1.4,4.375,14.86666667
4,10,4,10,10,1,1,1000,512,10000,5,29,2.808333333,4.308333333,14.225
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,1613.891667,176.3666667,706.225
2,10,2,1000000,1,0,1,10,1024,100,5,29,15.66666667,1.133333333,1.425
4,10,2,10,10,0,1,1000,512,10000,5,0,2.741666667,3.458333333,13.10833333
2,10,2,1000000,10,0,1000,1000,512,10000,2,29,0,1451.791667,16793.49167
4,1,2,1000000,10,1,1,1000,512,10000,2,0,33.85833333,3.208333333,13.475
4,1,4,10,1,1,1000,1000,1024,10000,5,29,104.575,254.0916667,863.075
4,1,4,1000000,10,0,1000,10,1024,100,5,0,0,5179.133333,16296.85833
4,1,4,1000000,1,0,1000,10,1024,100,2,29,2230.866667,248.2,696.1916667
4,10,2,1000000,10,0,1,10,1024,100,2,29,69.825,3.225,14.89166667
2,10,2,1000000,10,1,1,10,1024,100,2,29,0,2.216666667,5.483333333
4,10,2,1000000,1,0,1,10,1024,100,2,0,5.425,1.266666667,2.933333333
4,1,2,1000000,10,0,1000,1000,512,10000,5,0,190.175,4637.65,22917
2,10,2,1000000,10,1,1000,10,512,100,2,0,0,1589.783333,14749.65
4,1,2,1000000,1,1,1000,1000,512,10000,2,0,3136.316667,198.4083333,812.1
2,1,2,1000000,1,1,1000,10,1024,100,2,29,587.575,98.95,302.6916667
4,1,2,10,1,0,1,10,512,100,5,0,1.258333333,1.241666667,10.1
4,10,4,1000000,10,1,1,10,1024,100,2,29,79.20833333,4.525,13.30833333
4,1,4,10,10,1,1,1000,512,10000,5,29,3.908333333,4.458333333,13.29166667
2,10,2,1000000,1,0,1,10,512,100,2,0,6.341666667,1.108333333,1.4
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,19.21666667,1.116666667,1.466666667
2,10,4,10,10,1,1,1000,512,10000,2,0,1.125,1.975,5.2
2,10,2,10,1,0,1,10,1024,100,2,29,1.1,1.1,1.583333333
4,10,2,10,1,0,1,10,512,100,2,0,1.158333333,1.266666667,2.8
2,1,2,1000000,1,0,1,1000,512,10000,2,29,11.13333333,1.108333333,1.45
4,1,4,10,1,1,1,10,1024,100,5,29,1.25,1.266666667,2.741666667
2,10,2,1000000,1,0,1000,1000,512,10000,5,29,456.6666667,110.75,302.375
2,10,2,10,10,0,1000,10,512,100,5,0,753.3666667,1561.533333,16428.29167
4,10,2,10,10,1,1,1000,512,10000,5,29,2.566666667,3.266666667,13.89166667
2,10,4,1000000,10,0,1000,1000,512,10000,2,29,0,1623.35,10342.775
4,10,4,10,10,0,1000,1000,512,10000,5,0,1921,5454.658333,23197.80833
2,1,2,10,1,1,1000,10,512,100,5,0,58.99166667,104.075,318.875
4,1,2,10,1,1,1,10,1024,100,2,0,1.158333333,1.266666667,2.866666667
2,10,4,1000000,1,1,1000,10,1024,100,5,0,3990.125,129.25,267.3833333
4,10,4,10,1,1,1000,10,1024,100,2,0,15.44166667,256.6666667,753.6916667
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,15.925,1.158333333,1.425
2,10,2,10,1,1,1000,1000,512,10000,5,29,59.56666667,100.35,281.4666667
4,1,2,1000000,1,1,1000,1000,1024,10000,5,29,1551.033333,208.9916667,739.2583333
2,1,4,1000000,1,0,1,10,1024,100,5,0,19.63333333,1.116666667,1.566666667
2,1,4,1000000,10,1,1,1000,512,10000,5,0,0,2.4,5.8
2,1,4,10,10,0,1,10,512,100,2,29,1.125,1.916666667,5.608333333
4,1,2,10,1,0,1,10,1024,100,2,29,1.141666667,1.258333333,2.541666667
4,10,2,10,10,0,1000,1000,512,10000,2,0,603.5,5119.25,20910.08333
4,1,4,1000000,10,0,1,1000,512,10000,2,0,35.55,5.441666667,13.21666667
2,10,2,1000000,10,1,1,1000,1024,10000,5,0,0,2.158333333,5.908333333
4,1,4,10,1,0,1,10,1024,100,5,0,1.258333333,1.283333333,2.691666667
4,10,2,10,10,0,1000,1000,1024,10000,2,0,647.0916667,4064.833333,20638.23333
2,10,4,1000000,10,0,1,1000,512,10000,2,0,0,1.933333333,5.441666667
4,10,4,10,1,1,1,10,512,100,2,0,1.175,1.25,2.933333333
2,1,2,1000000,1,1,1,10,512,100,5,29,19.1,1.15,1.475
2,1,2,10,10,1,1,10,512,100,2,29,1.15,1.858333333,5.466666667
2,10,4,10,1,1,1,10,1024,100,2,29,1.1,1.125,1.466666667
4,1,4,1000000,1,1,1,1000,512,10000,2,29,8.541666667,1.25,3.358333333
4,1,2,10,10,0,1000,1000,512,10000,2,0,486.1,4234.916667,23098.23333
2,10,2,10,1,1,1000,10,1024,100,2,0,16.20833333,102.925,292.25
2,1,2,1000000,1,1,1000,1000,1024,10000,5,29,0,111.1833333,370.9666667
2,10,2,1000000,1,1,1,1000,512,10000,2,0,6.575,1.108333333,1.45
2,10,2,10,10,1,1,1000,1024,10000,2,0,1.133333333,1.808333333,4.983333333
2,1,2,1000000,1,1,1,1000,512,10000,2,0,11.54166667,3.558333333,1.425
2,1,2,10,1,0,1,10,1024,100,2,0,1.1,1.1,1.475
4,10,2,10,1,1,1,1000,512,10000,5,29,1.241666667,1.275,2.875
4,1,2,10,1,1,1000,10,1024,100,2,29,33.83333333,184.875,896.9583333
2,10,2,1000000,10,0,1000,1000,512,10000,5,29,0,1514.633333,13569.95833
2,1,2,1000000,1,0,1000,10,512,100,5,29,1114.375,95.69166667,296.7083333
2,10,4,10,10,1,1000,10,512,100,2,29,301.425,1831.05,9576.883333
2,10,2,1000000,1,1,1000,1000,512,10000,5,0,563.65,102.4083333,295.025
4,10,2,10,10,1,1000,1000,1024,10000,2,0,623.0916667,4550.725,20695.85
4,1,2,1000000,10,1,1000,1000,512,10000,5,0,0,4334.066667,21555.36667
4,10,2,1000000,1,0,1,1000,1024,10000,2,0,5.391666667,1.233333333,2.941666667
4,10,2,1000000,1,1,1,1000,1024,10000,2,0,5.875,1.266666667,3.083333333
2,10,2,1000000,1,0,1000,1000,1024,10000,5,0,7665.775,103.0083333,298.2833333
4,1,4,1000000,1,1,1000,1000,512,10000,2,29,600.3916667,225.4833333,672.575
2,10,4,1000000,10,1,1,1000,512,10000,2,0,0,1.933333333,5.708333333
4,1,2,1000000,1,1,1,10,1024,100,5,0,22.24166667,1.283333333,2.458333333
4,10,4,1000000,1,1,1000,1000,1024,10000,2,0,656.9833333,243.0333333,673.9916667
4,1,4,1000000,10,1,1,1000,1024,10000,2,29,37.625,4.158333333,12.35
4,10,4,10,10,0,1000,10,512,100,2,29,678.725,5495.333333,19648.63333
2,1,4,10,1,1,1000,10,512,100,5,0,45.675,117.8083333,268.6
4,10,4,10,10,0,1000,1000,1024,10000,5,0,1634.791667,5301.025,15271.20833
4,10,2,10,10,0,1,10,1024,100,2,29,1.366666667,3.325,15.50833333
2,1,2,1000000,10,0,1,1000,1024,10000,5,29,0,1.858333333,5.866666667
4,1,4,1000000,1,0,1000,1000,1024,10000,2,29,3601.925,211.075,732.7666667
2,10,4,10,1,0,1000,1000,512,10000,5,29,38.10833333,130.1583333,298.5666667
4,1,2,10,1,0,1000,1000,1024,10000,2,0,34.64166667,177.5083333,692.2916667
2,1,2,10,1,1,1,10,512,100,5,29,1.116666667,1.133333333,1.466666667
2,10,2,10,1,0,1,1000,512,10000,2,0,1.1,1.116666667,1.541666667
4,1,4,1000000,1,0,1,10,512,100,5,29,19.8,1.583333333,2.9
4,10,2,10,1,0,1,10,1024,100,5,29,1.266666667,1.266666667,2.85
4,1,4,10,10,1,1000,1000,512,10000,2,0,548.4,4473.7,18147.09167
2,10,2,1000000,1,1,1000,10,1024,100,5,29,3230,95.55833333,287.5583333
2,10,2,10,1,1,1,10,1024,100,5,0,1.116666667,1.125,1.416666667
2,10,2,10,10,1,1,1000,1024,10000,5,0,1.375,1.825,5.15
4,1,4,10,1,0,1,1000,1024,10000,2,29,3.808333333,1.266666667,3.058333333
2,10,4,1000000,1,1,1,1000,512,10000,5,0,15.89166667,3.75,1.516666667
2,10,4,10,1,1,1,1000,1024,10000,2,29,1.1,1.116666667,1.55
4,1,2,10,10,1,1,10,1024,100,2,29,1.75,3.325,12.76666667
2,1,4,10,1,1,1,10,512,100,2,29,1.1,1.1,1.758333333
2,10,4,10,1,0,1000,1000,512,10000,2,0,7.608333333,126.2666667,255.525
2,1,2,1000000,10,1,1000,1000,512,10000,5,29,0,1443.275,12199.66667
2,10,2,1000000,1,1,1,1000,1024,10000,5,29,15.54166667,1.108333333,1.558333333
2,1,2,1000000,10,1,1000,10,512,100,5,0,0,1458.433333,13599.84167
2,10,2,1000000,1,0,1000,10,512,100,2,0,1466.891667,102.375,294.7583333
4,10,2,10,10,1,1,1000,512,10000,5,0,2.575,3.308333333,13.43333333
4,1,4,1000000,10,0,1,10,1024,100,5,29,42.5,4.2,14.59166667
2,10,4,1000000,10,1,1000,1000,1024,10000,2,0,0,1704.808333,16668.95
4,10,4,10,1,1,1000,1000,512,10000,2,0,14.08333333,228.8916667,732.5
4,10,2,10,10,1,1000,10,1024,100,5,29,1735.666667,5059.666667,20308.38333
2,1,4,10,10,0,1000,1000,1024,10000,5,0,616.0333333,1671.925,10685.525
2,10,4,1000000,1,0,1,1000,1024,10000,2,29,6.508333333,1.133333333,1.475
4,10,4,10,10,0,1,10,512,100,5,29,2.925,5.175,12.76666667
2,1,4,1000000,10,1,1000,10,1024,100,5,29,0,1680,10285.64167
4,1,2,10,10,1,1,1000,1024,10000,5,0,2.458333333,3.341666667,13.225
2,1,2,1000000,10,0,1,1000,512,10000,2,29,0,1.866666667,5.691666667
4,10,2,10,10,0,1000,1000,512,10000,5,0,1699.733333,3518.866667,21222.59167
4,1,4,10,1,0,1000,1000,1024,10000,2,0,23.325,246.8666667,709.2083333
2,1,4,1000000,1,1,1000,10,1024,100,5,0,532.5,114.2583333,257.7833333
4,10,2,1000000,1,0,1000,1000,512,10000,5,0,4547.375,173.8416667,753.0416667
4,10,4,1000000,10,1,1000,1000,1024,10000,5,0,61.05,3703.1,17607.78333
2,10,2,10,1,1,1,1000,1024,10000,5,29,1.116666667,1.125,1.491666667
4,10,4,10,10,1,1,1000,1024,10000,5,0,2.725,4.308333333,14.275
4,10,4,10,1,1,1000,10,512,100,2,0,14.525,229.6333333,999.325
2,1,4,10,1,0,1,1000,512,10000,5,0,1.125,1.125,1.533333333
2,1,2,10,1,1,1,10,512,100,2,0,1.1,1.141666667,1.483333333
4,10,2,1000000,10,1,1,1000,1024,10000,5,29,516.2166667,3.108333333,18.575
2,10,4,10,1,0,1,10,1024,100,5,29,1.225,1.133333333,1.425
2,10,4,1000000,10,0,1000,10,1024,100,2,29,0,1671.641667,8950.108333
4,1,4,1000000,1,1,1000,1000,512,10000,5,29,194.1666667,229.1583333,767.7916667
2,10,4,10,1,0,1,10,512,100,2,29,1.1,1.116666667,1.6
4,1,4,10,10,0,1000,10,512,100,5,29,1737.391667,5712.133333,16295.66667
4,1,4,10,10,0,1,10,512,100,5,29,3.275,4.2,14.30833333
4,10,4,1000000,10,0,1000,1000,512,10000,2,29,45.125,4870.125,19776.525
4,1,4,10,10,0,1,1000,1024,10000,2,29,1.375,4.291666667,15.29166667
2,1,2,10,10,0,1,10,1024,100,5,29,1.291666667,1.791666667,5.65
2,10,4,10,1,1,1,1000,512,10000,2,0,1.1,1.125,1.575
2,1,4,10,1,1,1,1000,512,10000,5,0,1.116666667,1.108333333,1.475
2,10,2,10,1,1,1000,1000,512,10000,2,0,17.29166667,109.7833333,291.7666667
2,1,2,1000000,1,1,1,10,1024,100,5,29,20.075,1.133333333,1.383333333
4,1,2,1000000,1,1,1000,10,512,100,5,29,0,171.3416667,719.475
2,1,2,1000000,1,1,1000,1000,512,10000,2,0,341.3833333,101.2666667,296.8166667
4,1,2,10,10,0,1,1000,1024,10000,2,29,1.475,3.116666667,15.3
4,1,2,10,10,1,1,1000,512,10000,2,29,1.45,4.033333333,12.55833333
4,10,2,1000000,10,0,1,1000,512,10000,5,0,81.475,3.183333333,14.5
2,10,2,10,10,1,1,10,1024,100,5,29,1.366666667,1.858333333,5.75
2,1,2,10,1,1,1,1000,512,10000,2,29,1.1,3.133333333,1.491666667
4,1,2,10,10,1,1000,1000,1024,10000,5,29,1349.041667,4099.15,22088.275
4,1,4,10,1,1,1000,10,1024,100,2,0,16.85,262,663.5416667
2,10,2,1000000,10,1,1000,10,1024,100,5,0,0,1502.65,11205.94167
2,1,2,10,1,1,1,1000,1024,10000,2,29,1.1,1.108333333,1.608333333
2,10,2,1000000,1,0,1,1000,1024,10000,5,0,16.025,1.108333333,1.441666667
4,1,2,1000000,1,0,1000,10,1024,100,2,0,579,176.5416667,710.3083333
2,1,2,1000000,1,0,1,1000,1024,10000,2,29,11.50833333,1.116666667,1.483333333
4,10,2,10,10,1,1,1000,1024,10000,2,0,1.425,3.291666667,16.54166667
4,1,2,1000000,1,0,1000,1000,1024,10000,2,0,2355.758333,184.5583333,694.9
4,10,4,10,1,0,1000,10,512,100,2,29,11.35,234.1583333,709.4166667
2,10,4,10,10,0,1,10,512,100,5,29,1.366666667,1.925,6.008333333
2,1,2,10,1,0,1000,1000,512,10000,2,29,19.55,107.625,292.3333333
2,10,4,1000000,10,1,1000,10,1024,100,5,0,0,1834.658333,10417.825
4,1,2,1000000,1,0,1,10,512,100,2,29,5.375,1.266666667,2.816666667
2,10,2,1000000,10,1,1,10,512,100,2,29,0,1.841666667,5.308333333
4,10,4,10,10,0,1000,10,512,100,2,0,800.45,5028.408333,17302.7
2,1,2,1000000,1,0,1,10,1024,100,5,29,20.40833333,1.116666667,1.416666667
4,1,2,1000000,10,0,1000,10,512,100,5,29,0,3751.508333,28536.51667
2,1,4,1000000,10,1,1000,1000,512,10000,2,0,0,1689.933333,10036.225
2,10,4,10,10,1,1,1000,1024,10000,2,29,1.391666667,1.941666667,5.975
4,1,2,1000000,1,0,1000,10,512,100,2,29,2165.533333,181.2833333,695.6916667
4,10,2,1000000,1,0,1000,10,512,100,2,29,1332.541667,182.8916667,664.9416667
2,1,2,10,1,0,1,10,512,100,5,0,1.108333333,1.116666667,1.466666667
2,10,2,1000000,10,1,1000,1000,512,10000,2,0,0,1508.975,15810.075
4,1,2,10,10,0,1000,10,1024,100,5,29,1217.8,4133.933333,19226.11667
2,10,4,10,10,1,1000,10,1024,100,5,0,632.4166667,1742.2,8476.858333
4,10,4,10,1,0,1,10,1024,100,2,0,1.175,1.25,2.8
4,1,4,1000000,1,0,1,1000,1024,10000,2,29,8.291666667,1.25,2.625
2,10,2,10,1,1,1,10,512,100,5,29,1.125,1.116666667,1.391666667
4,1,4,10,10,1,1000,1000,512,10000,2,29,557.0416667,5034.458333,17515.04167
4,10,4,10,1,0,1,10,1024,100,5,0,1.266666667,1.275,4.941666667
2,10,4,1000000,10,0,1,10,512,100,5,0,0,1.916666667,5.866666667
2,1,4,10,10,0,1,10,512,100,5,29,1.583333333,1.916666667,5.191666667
4,10,4,10,10,1,1,10,1024,100,2,0,1.4,4,14.375
4,1,2,10,1,0,1000,1000,512,10000,5,29,98.575,188.2916667,787.0833333
2,1,4,1000000,10,1,1000,1000,1024,10000,5,0,0,1662.741667,11702.66667
4,1,4,10,10,1,1000,10,512,100,5,29,1834.716667,4841.875,17748.95833
4,10,4,10,10,0,1000,10,512,100,5,0,1699.941667,4901.883333,21230.00833
4,10,2,1000000,1,0,1,1000,512,10000,2,0,5.808333333,1.275,2.95
2,10,4,1000000,1,1,1000,1000,1024,10000,2,29,1820.016667,110.5166667,320.9583333
4,1,2,10,10,0,1000,1000,1024,10000,2,0,485.4,4781.566667,27436.74167
2,1,4,10,1,1,1,1000,1024,10000,5,29,1.125,1.1,1.55
2,10,2,1000000,10,0,1,1000,1024,10000,5,0,0,1.825,6.408333333
4,1,2,1000000,10,0,1000,10,1024,100,2,29,321.675,4170.325,19681.125
2,1,2,1000000,1,0,1,1000,512,10000,5,29,19.41666667,1.15,1.533333333
4,10,2,1000000,10,0,1000,10,512,100,5,29,17.68333333,4650.783333,20324.09167
4,1,2,10,1,0,1000,10,1024,100,2,29,37.65,178.35,702.6166667
2,1,4,10,10,0,1000,10,512,100,5,29,663.825,1725.233333,10911.775
4,10,4,10,1,0,1000,10,1024,100,2,0,15.54166667,241.45,691.525
4,1,4,1000000,10,1,1,1000,1024,10000,2,0,35.14166667,4.233333333,13.10833333
2,10,2,10,10,1,1,10,512,100,5,0,1.366666667,1.841666667,5.85
2,10,2,1000000,10,1,1000,1000,1024,10000,5,29,0,1567.183333,17734.31667
2,1,2,1000000,10,0,1000,10,512,100,2,0,0,1525.358333,22276.95
4,1,4,10,1,1,1000,10,512,100,5,0,94.09166667,234.3083333,821.7333333
2,1,4,10,1,0,1,1000,512,10000,5,29,1.108333333,1.116666667,1.525
4,1,4,1000000,1,0,1,1000,1024,10000,5,0,19.53333333,1.275,2.866666667
4,1,2,10,1,1,1,10,1024,100,2,29,1.158333333,1.266666667,3.233333333
4,1,2,10,10,0,1,1000,1024,10000,5,29,2.533333333,3.316666667,17.23333333
2,10,4,1000000,10,0,1000,1000,1024,10000,5,0,0,1608.1,11981.69167
4,1,4,10,10,0,1,10,1024,100,5,0,2.808333333,4.175,13.625
2,10,2,10,10,1,1000,1000,1024,10000,2,0,248.95,1476.016667,19154.95
4,10,2,10,1,0,1000,1000,512,10000,2,29,24.79166667,202.8416667,745.8666667
4,10,2,10,1,0,1,1000,1024,10000,5,0,1.275,1.266666667,2.741666667
2,1,2,10,1,1,1,10,1024,100,2,0,1.1,1.125,1.483333333
2,10,4,1000000,10,0,1,10,512,100,2,0,0,1.916666667,5.733333333
4,1,4,1000000,1,0,1000,10,512,100,2,0,783.0083333,236.5083333,855.9583333
2,10,2,1000000,10,0,1000,10,1024,100,2,29,0,1507.766667,18856.53333
2,10,2,1000000,10,0,1,1000,1024,10000,5,29,0,1.825,5.825
4,1,2,10,1,1,1000,1000,1024,10000,5,29,105.7666667,190.9666667,595.7083333
2,1,2,10,10,0,1,1000,512,10000,2,29,1.366666667,1.791666667,5.25
4,1,2,1000000,1,0,1000,1000,1024,10000,5,29,1081.125,185.2916667,595.2833333
4,1,2,10,1,1,1,1000,1024,10000,5,0,1.258333333,4.075,3.591666667
2,10,2,1000000,1,1,1000,10,1024,100,2,29,1228.216667,101.8666667,312.925
4,10,2,10,1,0,1000,1000,1024,10000,2,29,24.25833333,187.2583333,676.3916667
2,1,2,1000000,10,0,1000,1000,1024,10000,5,29,0,1381.833333,21843.46667
2,1,4,1000000,10,0,1000,10,512,100,2,0,0,1790.675,12709.39167
2,10,2,1000000,10,1,1,1000,1024,10000,2,0,0,2.191666667,6.8
2,1,2,10,10,1,1,1000,512,10000,2,29,1.116666667,1.8,5.95
4,1,4,1000000,1,0,1,1000,512,10000,5,0,19.05833333,1.291666667,2.616666667
4,1,4,1000000,10,1,1,10,1024,100,5,0,284.7166667,4.15,15.69166667
2,1,4,10,10,0,1000,1000,512,10000,2,0,402.2583333,1695.691667,10913.51667
2,10,4,10,1,1,1000,1000,512,10000,2,0,9.916666667,111.15,262.1333333
2,10,4,1000000,1,1,1000,10,512,100,5,29,4350.483333,118.7416667,260.6916667
4,10,2,10,1,0,1000,10,512,100,5,0,81.4,191.8916667,633.4833333
4,10,4,1000000,1,0,1000,10,512,100,5,29,2816.433333,264.0333333,631.1416667
2,1,4,10,1,0,1,10,1024,100,2,0,1.1,1.1,1.45
2,10,4,10,1,0,1000,10,1024,100,5,0,38.35833333,118.8666667,281.3583333
2,10,4,1000000,10,0,1000,10,512,100,2,0,0,1715.208333,10122.46667
4,10,4,1000000,10,0,1,10,512,100,2,29,224.35,4.058333333,15.63333333
2,10,2,10,1,0,1,10,512,100,5,0,1.125,1.1,1.425
4,10,4,10,1,0,1000,1000,512,10000,2,0,17.43333333,217.3416667,695.7333333
2,1,2,10,10,0,1,1000,1024,10000,5,29,1.275,2.266666667,5.1
4,10,2,10,1,1,1000,1000,512,10000,5,0,65.48333333,191.6833333,663.0166667
4,1,2,1000000,10,0,1,10,1024,100,5,0,312.2916667,3.091666667,14.06666667
4,10,2,1000000,1,1,1000,10,1024,100,5,29,628.2,189.3416667,700.6833333
2,10,4,10,1,0,1,1000,512,10000,2,29,1.1,1.1,1.475
4,10,4,10,10,0,1000,1000,1024,10000,2,0,722.6583333,4444.025,17881.49167
2,10,4,1000000,1,1,1,10,512,100,2,0,6.125,1.125,1.683333333
2,1,2,1000000,1,1,1000,10,512,100,2,29,3181.125,97.45,264.5
2,1,4,1000000,10,0,1,1000,512,10000,5,0,0,1.9,5.741666667
4,1,4,10,1,0,1000,1000,1024,10000,2,29,22.725,245.25,901.3666667
2,10,4,10,10,1,1000,1000,1024,10000,5,0,647.1833333,1692.816667,11851.60833
2,10,2,10,10,1,1000,1000,1024,10000,2,29,261.5666667,1495.608333,17214.85833
2,1,4,1000000,10,0,1,10,512,100,5,0,0,1.858333333,5.641666667
2,10,2,1000000,10,0,1,1000,1024,10000,2,0,0,1.841666667,5.766666667
4,10,4,10,1,1,1000,10,1024,100,2,29,11.43333333,227.3416667,744.05
4,1,2,10,10,0,1000,10,1024,100,5,0,1189.475,3863.316667,20182.44167
2,1,2,10,10,0,1000,10,1024,100,5,29,566.2333333,1526.9,14440.70833
2,10,2,10,10,0,1,1000,1024,10000,5,0,1.391666667,1.825,5.408333333
4,10,2,1000000,1,0,1000,1000,1024,10000,2,29,2453.6,195.2333333,861.55
2,1,4,10,10,0,1000,1000,1024,10000,2,29,252.8833333,1593.708333,10297.85833
4,10,2,1000000,10,1,1000,10,1024,100,2,29,98.4,3843.191667,19660.1
2,10,4,10,10,1,1,10,1024,100,2,0,1.108333333,1.9,5.225
4,10,4,10,1,0,1000,1000,1024,10000,5,0,65.74166667,251.3916667,783.3083333
2,1,4,10,1,1,1,1000,512,10000,2,29,1.1,1.133333333,1.45
4,1,4,10,10,0,1,10,512,100,2,0,1.35,4.266666667,14.83333333
2,1,2,10,10,0,1000,10,512,100,5,0,816.5416667,1515.866667,14602.43333
2,10,2,10,1,0,1000,1000,1024,10000,5,0,53.40833333,116.6583333,290.5333333
4,10,2,1000000,10,0,1,1000,1024,10000,5,29,191.4583333,3.258333333,13.88333333
4,10,4,1000000,1,0,1,10,1024,100,5,29,18.55,1.25,2.958333333
4,10,4,1000000,10,0,1,1000,1024,10000,2,29,187.4583333,4.408333333,14.08333333
2,1,2,1000000,10,0,1000,1000,512,10000,5,0,0,1450.25,13696.38333
2,10,4,1000000,10,0,1000,1000,512,10000,5,0,0,1633.2,9655.775
4,1,4,1000000,1,1,1000,10,1024,100,5,29,857.2,268.4416667,676.0083333
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,22.43333333,5440.408333,14801.26667
